,Angry,Device,Lab_sub,Max,Mean,Min,Mood,Peak,Perc20,Perc80,QuartDev,SessionID,Start_time,Std,Strong_Peak,dataQual,derivative,endTime
5672,High,A019A8,3.0,0.297233874814,0.0982482040557,-0.429441150868,Positive,7.5,0.023837892065,0.237436073631,0.156169587725,S3_28,1556199754.25,0.182486289713,0.0,0.291666666667,-0.00493029632596,1556199874.25
5673,High,A019A8,3.0,0.296917505576,0.134378383026,-0.0463081842194,Positive,4.16666666667,0.0254053095337,0.21941306763,0.156152379318,S3_28,1556199814.25,0.0983144574311,0.0,0.0,-0.00271960116907,1556199934.25
5674,High,A019A8,3.0,0.378142548699,0.139829461478,-0.254345182414,Positive,2.5,-0.00758987284975,0.296459890355,0.232688951605,S3_28,1556199874.25,0.165702796595,0.0,0.166666666667,0.00285588995367,1556199994.25
5675,High,A019A8,3.0,0.428964317419,0.0286470146472,-1.08115792805,Positive,5.0,-0.281808999464,0.360553361918,0.530214540641,S3_28,1556199934.25,0.388544322036,0.0,0.0,-0.0223201442355,1556200054.25
5676,High,A019A8,3.0,0.454906621133,-0.982672380569,-3.65392682115,Positive,4.16666666667,-1.57421787385,0.13798490244,1.43962591181,S3_28,1556199994.25,1.12436290424,0.0,0.791666666667,-0.0332247981393,1556200114.25
5677,High,A019A8,3.0,0.641073384483,-1.92066995206,-4.96851947432,Positive,5.0,-3.13745004934,-0.685607044032,2.02073899251,S3_28,1556200054.25,1.43793324947,1.66666666667,0.0,-0.0666209678192,1556200174.25
5678,High,A019A8,3.0,0.664662945704,-1.5803527048,-4.64866349433,Positive,5.83333333333,-2.58072324886,-0.216530057014,1.85155176807,S3_28,1556200114.25,1.37805826995,1.66666666667,0.708333333333,-0.0272496769371,1556200234.25
5679,High,A019A8,3.0,5.87133380543,-1.06150467198,-4.82310434483,Positive,5.0,-4.43590222521,0.768508375126,4.25378337263,S3_28,1556200174.25,2.42743891801,2.5,0.0,-0.178240635838,1556200294.25
5680,High,A019A8,3.0,6.2252582815,-0.478258800859,-3.71444969071,Positive,4.16666666667,-2.95885964375,0.430664687829,2.97060621209,S3_28,1556200234.25,2.31115517273,2.5,0.375,-0.117719377233,1556200354.25
5681,High,A019A8,3.0,3.00147029009,0.116457098221,-0.940650637655,Positive,3.33333333333,-0.258315654468,0.398202120446,0.509333738292,S3_28,1556200294.25,0.727534370054,0.0,0.0,-0.0488600295318,1556200414.25
5682,High,A019A8,3.0,0.685036372454,0.0752633925162,-0.922232393176,Positive,7.5,-0.233244306074,0.419061805019,0.495126404211,S3_28,1556200354.25,0.432834296054,0.0,0.416666666667,0.0033041439057,1556200474.25
5683,High,A019A8,3.0,1.0203836611,-0.164230142794,-2.15087787719,Positive,9.16666666667,-1.0598059236,0.454257968175,1.3393467846,S3_28,1556200414.25,0.839192401295,0.0,0.0,-0.0329610330427,1556200534.25
5684,High,A019A8,3.0,1.12570500904,0.0308268299584,-2.03574908324,Positive,7.5,-0.874379050115,0.593254546594,1.2335309263,S3_28,1556200474.25,0.812335328475,0.0,0.25,-0.000162303295115,1556200594.25
5685,High,A019A8,3.0,1.29085993575,0.344090506928,-0.243601261219,Positive,8.33333333333,0.0842874878659,0.568119170839,0.439595694191,S3_28,1556200534.25,0.319726206915,0.0,0.0,-0.0200683291029,1556200654.25
5686,High,A019A8,3.0,0.696725096579,0.291487346641,-0.250147144473,Positive,8.33333333333,0.0541906607594,0.594686206495,0.485248703551,S3_28,1556200594.25,0.278900345024,0.0,0.125,-0.0138090012125,1556200714.25
5687,High,A019A8,3.0,0.649479116303,0.159811943899,-0.520010908271,Positive,5.83333333333,-0.279196240235,0.612694485767,0.773599662252,S3_28,1556200654.25,0.399419890905,0.0,0.0,0.00683388717858,1556200774.25
5688,High,A019A8,3.0,1.39669197457,0.525415395564,-0.563676122977,Positive,8.33333333333,-0.207408592092,1.22558057901,1.32430439579,S3_28,1556200714.25,0.661838283616,0.0,0.25,0.0138417582739,1556200834.25
5689,High,A019A8,3.0,1.5398823452,1.16395609865,0.537283447427,Positive,10.0,0.860749526309,1.41003852571,0.452942182882,S3_28,1556200774.25,0.285214003078,0.0,0.0,0.00356120487081,1556200894.25
5690,High,A019A8,3.0,1.62995597441,1.24589967546,0.412049293344,Positive,6.66666666667,0.943420263151,1.4791460932,0.38867016644,S3_28,1556200834.25,0.325919454363,0.0,0.0833333333333,-0.00299829251021,1556200954.25
5691,High,A019A8,3.0,1.67673943224,1.07831206197,-0.0941173435791,Positive,4.16666666667,0.637265181127,1.52410461661,0.63992466197,S3_28,1556200894.25,0.492918442708,0.0,0.0,-0.00455016792673,1556201014.25
5692,High,A019A8,3.0,1.86098081021,1.22274582188,-0.112056094421,Positive,2.5,0.914753981615,1.41260647137,0.447237798398,S3_28,1556200954.25,0.450838301416,0.0,0.125,0.00366502713508,1556201074.25
5693,High,A019A8,3.0,1.86619877764,1.68142694099,1.34329951723,Positive,0.833333333333,1.40920593843,1.86393622401,0.451830146103,S3_28,1556201014.25,0.219408771073,0.0,0.0,0.00749061428179,1556201134.25
5694,High,A019A8,3.0,1.86523667309,1.8638732476,1.86341179512,Positive,0.0,1.86371025124,1.8639448051,0.00016257361306,S3_28,1556201074.25,0.000263691416294,0.0,0.0,3.01753546721e-05,1556201194.25
5695,High,A019A8,3.0,1.88757439875,1.86634527786,1.86192724822,Positive,0.0,1.86361151944,1.86512012612,0.000937223698327,S3_28,1556201134.25,0.00624847838794,0.0,0.0,-5.16108794842e-06,1556201254.25
5696,High,A019A8,3.0,1.88753706179,1.75720339239,0.944809811855,Positive,0.833333333333,1.78426897092,1.8657249122,0.0333787986703,S3_28,1556201194.25,0.245723880148,0.0,0.0416666666667,-0.00138061625409,1556201314.25
5697,High,A019A8,3.0,1.86680119257,1.75278213385,0.955361622287,Positive,0.833333333333,1.7760162033,1.86418926881,0.0310631090413,S3_28,1556201254.25,0.243071070113,0.0,0.0,0.000105409696893,1556201374.25
5698,High,A019A8,3.0,1.86409259412,1.86398123058,1.86390554228,Positive,0.0,1.86393772953,1.86402189245,7.41729660716e-05,S3_28,1556201314.25,4.19596542826e-05,0.0,0.0,5.26490263368e-07,1556201434.25
5699,High,A019A8,3.0,1.8640714908,1.8639579042,1.86386368526,Positive,0.0,1.86390973334,1.86400977731,8.08811819326e-05,S3_28,1556201374.25,5.10267222417e-05,0.0,0.0,2.17675727917e-07,1556201494.25
5700,High,A019A8,3.0,1.86407122998,1.86395574986,1.86357276882,Positive,0.0,1.8639080858,1.86402450336,9.21606088506e-05,S3_28,1556201434.25,8.23358859877e-05,0.0,0.0,7.79555869328e-06,1556201554.25
5701,High,A019A8,3.0,1.86463226614,1.8640527955,1.86392190191,Positive,0.0,1.86396124404,1.86406988933,8.55747766302e-05,S3_28,1556201494.25,0.000135681403652,0.0,0.0,-7.01040798258e-06,1556201614.25
5702,High,A019A8,3.0,1.86465199655,1.86418122933,1.86398609187,Positive,0.0,1.86403502356,1.86430272369,0.000232576759668,S3_28,1556201554.25,0.000147225114075,0.0,0.0,9.31179138739e-06,1556201674.25
5703,High,A019A8,3.0,1.8652070171,1.86445201288,1.86398262153,Positive,0.0,1.86417530676,1.86479367567,0.00049448563696,S3_28,1556201614.25,0.000335491036189,0.0,0.0,-6.60380266823e-06,1556201734.25
5704,High,A019A8,3.0,1.86520715543,1.86450381719,1.86400476347,Positive,0.0,1.86425333175,1.86475904318,0.000382323711329,S3_28,1556201674.25,0.000298064836521,0.0,0.0,6.93763135241e-06,1556201794.25
5705,High,A019A8,3.0,1.86500158431,1.86433975964,1.86361370993,Positive,0.0,1.86417952942,1.86448273686,0.000252189758662,S3_28,1556201734.25,0.000190720153458,0.0,0.0,2.31312397062e-05,1556201854.25
5706,High,A019A8,3.0,1.86511412022,1.86448249331,1.86405496441,Positive,0.0,1.86427498627,1.86470741914,0.000291389288993,S3_28,1556201794.25,0.000256078624306,0.0,0.0,-7.13123245178e-06,1556201914.25
5707,High,A019A8,3.0,1.86500747927,1.86442372374,1.8636582269,Positive,0.0,1.86423454109,1.86472665253,0.000322807096332,S3_28,1556201854.25,0.000298238275809,0.0,0.0,4.61421705961e-06,1556201974.25
5708,High,A019A8,3.0,1.86476845486,1.8642869793,1.86407622016,Positive,0.0,1.86418728163,1.86436773162,0.000147379135157,S3_28,1556201914.25,0.00012588691566,0.0,0.0,-9.41232201238e-06,1556202034.25
5709,High,A019A8,3.0,1.86439265271,1.86416233254,1.86395250258,Positive,0.0,1.86405366975,1.86427998532,0.000161246360665,S3_28,1556201974.25,0.00011733658338,0.0,0.0,4.63331817534e-06,1556202094.25
5710,High,A019A8,3.0,1.86456982912,1.86410786674,1.86394214704,Positive,0.0,1.86402425013,1.86418095921,0.000125362427013,S3_28,1556202034.25,0.000111551046997,0.0,0.0,-2.44588546382e-06,1556202154.25
5711,High,A019A8,3.0,1.86462175141,1.86417676296,1.86392812228,Positive,0.0,1.86401206008,1.8643439928,0.000238989066672,S3_28,1556202094.25,0.000200688211389,0.0,0.0,7.64569083246e-06,1556202214.25
5712,High,A019A8,3.0,1.86470046225,1.86429198617,1.86395539032,Positive,0.0,1.8640484138,1.86457583716,0.000487020449804,S3_28,1556202154.25,0.000246654513036,0.0,0.0,-8.55828479627e-06,1556202274.25
5713,High,A019A8,3.0,1.86476139809,1.86419660706,1.86392515127,Positive,0.0,1.86402633586,1.86448057385,0.000250458537298,S3_28,1556202214.25,0.00023433522075,0.0,0.0,-6.48552179195e-06,1556202334.25
5714,High,A019A8,3.0,1.86423237883,1.86405972498,1.86393166395,Positive,0.0,1.86398077718,1.86412617177,0.000118045580237,S3_28,1556202274.25,7.90432931938e-05,0.0,0.0,-4.56483703926e-07,1556202394.25
5715,High,A019A8,3.0,1.86470753614,1.86403372746,1.86376646563,Positive,0.0,1.86392222662,1.8641050847,0.000163048498778,S3_28,1556202334.25,0.000170521084919,0.0,0.0,-7.70734634011e-06,1556202454.25
5716,High,A019A8,3.0,1.86401465878,1.86384853015,1.86349885205,Positive,0.0,1.86375195726,1.86393564019,0.000140598277462,S3_28,1556202394.25,0.000100380680946,0.0,0.0,4.4746094859e-06,1556202514.25
5717,High,A019A8,3.0,1.86401865863,1.86373402401,1.86340194347,Positive,0.0,1.86364027799,1.86383027455,0.000146444309716,S3_28,1556202454.25,0.000132941437039,0.0,0.0,7.03486423292e-07,1556202574.25
5718,High,A019A8,3.0,1.86459103397,1.86365589492,1.86340058996,Positive,0.0,1.86350488482,1.86375802616,0.000166770656403,S3_28,1556202514.25,0.000179869170581,0.0,0.0,-1.91231405792e-05,1556202634.25
5719,High,A019A8,3.0,1.86404828419,1.86359452747,1.8634241725,Positive,0.0,1.86347586423,1.86368379162,0.00017841650528,S3_28,1556202574.25,0.000122064931742,0.0,0.0,-3.69398846633e-06,1556202694.25
5720,High,A019A8,3.0,1.86405665766,1.86334137322,1.86276245718,Positive,0.0,1.86297261639,1.8636431628,0.000591381987528,S3_28,1556202634.25,0.000325532647958,0.0,0.0,-1.71231485218e-05,1556202754.25
5721,High,A019A8,3.0,1.86409610158,1.86299647084,1.86277073715,Positive,0.0,1.86283585636,1.86309104849,0.000185664771175,S3_28,1556202694.25,0.000229141378657,0.0,0.0,-2.07046010965e-05,1556202814.25
5722,High,A019A8,3.0,1.86303479409,1.86280074873,1.86232949254,Positive,0.0,1.86269153381,1.8628977121,0.000161569282733,S3_28,1556202754.25,0.000126699876214,0.0,0.0,7.79962700556e-06,1556202874.25
5723,High,A019A8,3.0,1.86386382784,1.86276315535,1.86260840048,Positive,0.0,1.86266021345,1.86279566867,0.00011063762411,S3_28,1556202814.25,0.000159726689877,0.0,0.0,-1.36684639979e-05,1556202934.25
5724,High,A019A8,3.0,1.86392251958,1.86306326632,1.86263673482,Positive,0.0,1.86271859987,1.86342873948,0.000676897762223,S3_28,1556202874.25,0.000366380953185,0.0,0.0,9.53350621596e-06,1556202994.25
5725,High,A019A8,3.0,1.86388831401,1.86332999526,1.86254080493,Positive,0.0,1.86309319902,1.86350933298,0.000337188066652,S3_28,1556202934.25,0.00028814551583,0.0,0.0,1.29118471361e-05,1556203054.25
5726,High,A019A8,3.0,1.8641268221,1.86344542265,1.86284466689,Positive,0.0,1.86330953279,1.86364551993,0.000257967754306,S3_28,1556202994.25,0.000256214084982,0.0,0.0,-1.37218809322e-05,1556203114.25
5727,High,A019A8,3.0,1.86368993289,1.86344759889,1.86316685353,Positive,0.0,1.86334417276,1.86359042923,0.00020276668408,S3_28,1556203054.25,0.000131711925396,0.0,0.0,-1.27856218993e-06,1556203174.25
5728,High,A019A8,3.0,1.863755925,1.8634388996,1.86251697054,Positive,0.0,1.86328339346,1.86366917145,0.000325162459763,S3_28,1556203114.25,0.000257712011627,0.0,0.0,1.1254226951e-05,1556203234.25
5729,High,A019A8,3.0,1.8638952909,1.86349694236,1.86293719357,Positive,0.0,1.86322693693,1.86371427254,0.000450777264365,S3_28,1556203174.25,0.000240712069241,0.0,0.0,1.59682887126e-05,1556203294.25
5730,High,A019A8,3.0,1.86407792004,1.8636248413,1.86305449565,Positive,0.0,1.86328597983,1.86384027041,0.000304882078233,S3_28,1556203234.25,0.000258699036044,0.0,0.0,-4.75447120344e-06,1556203354.25
5731,High,A019A8,3.0,1.8640689901,1.86377198792,1.86344735478,Positive,0.0,1.86372221522,1.86387237437,0.000113299869018,S3_28,1556203294.25,0.000125011733815,0.0,0.0,9.52678693644e-06,1556203414.25
5732,High,A019A8,3.0,1.86482057569,1.85957527185,1.79659291703,Positive,0.0,1.86326182025,1.86397050976,0.000448760732606,S3_28,1556203354.25,0.0130017051834,0.0,0.0,-0.00113514559678,1556203474.25
5733,High,A019A8,3.0,1.86932171784,1.6569749285,1.08146832812,Positive,0.833333333333,1.37204554934,1.86340675472,0.339984099009,S3_28,1556203414.25,0.255394815992,0.0,0.0,-0.0131308898288,1556203534.25
5734,High,A019A8,3.0,1.82063270722,0.854053870101,-0.10582692636,Positive,1.66666666667,0.0813953489171,1.58380177887,1.39460186849,S3_28,1556203474.25,0.674994216044,0.0,0.0,-0.0274786667905,1556203594.25
5735,High,A019A8,3.0,1.07842334544,0.200596043421,-0.10365720293,Positive,0.833333333333,0.0780409921067,0.173040746295,0.058727360477,S3_28,1556203534.25,0.244910908293,0.0,0.0,-0.0154847525782,1556203654.25
5736,High,A019A8,3.0,0.186555262404,0.157393928909,0.140662346496,Positive,0.833333333333,0.145034319844,0.171698333849,0.023890792779,S3_28,1556203594.25,0.0120417766381,0.0,0.0,0.000216299765341,1556203714.25
5737,High,A019A8,3.0,0.184782874966,0.151587101975,0.126427192106,Positive,0.833333333333,0.14303116876,0.161633805117,0.0138468588031,S3_28,1556203654.25,0.0139489730383,0.0,0.0,7.43181526122e-05,1556203774.25
5738,High,A019A8,3.0,0.183658681295,0.148463173522,0.126347162269,Positive,0.0,0.140904564431,0.153290209844,0.0110890709503,S3_28,1556203714.25,0.0132530292838,0.0,0.0,-0.000884412381818,1556203834.25
5739,High,A019A8,3.0,0.268579367242,0.125388586239,0.0166091458873,Positive,0.833333333333,0.107513132109,0.151969654852,0.0374779561142,S3_28,1556203774.25,0.0396471260025,0.0,0.0,0.0020047783161,1556203894.25
5740,High,A019A8,3.0,0.268837663005,0.10559696496,-0.115029431064,Positive,1.66666666667,0.0531686853089,0.161333236217,0.0546363220997,S3_28,1556203834.25,0.0839404158189,0.0,0.0,8.27736183221e-05,1556203954.25
5741,High,A019A8,3.0,0.284140237386,0.14277094627,-0.123618012748,Positive,0.833333333333,0.0778158033462,0.203250773396,0.120321932064,S3_28,1556203894.25,0.0900665591054,0.0,0.0,-0.00170996782961,1556204014.25
5742,High,A019A8,3.0,0.211807364758,0.186048822458,0.168982526744,Positive,0.0,0.171427364594,0.204403212755,0.0285389625616,S3_28,1556203954.25,0.0149506134745,0.0,0.0,-0.000713747300231,1556204074.25
5743,High,A019A8,3.0,0.180478493473,0.144759888683,0.0723691266895,Positive,0.833333333333,0.0879558965244,0.173512331428,0.0706016761992,S3_28,1556204014.25,0.0387126699354,0.0,0.0,-0.00110375966393,1556204134.25
5744,High,A019A8,3.0,0.177883768066,0.131234793985,0.0722307674372,Positive,0.833333333333,0.0876254544376,0.156964655896,0.0443123996703,S3_28,1556204074.25,0.0304949871427,0.0,0.0,0.000171579679359,1556204194.25
5745,High,A019A8,3.0,0.149081628173,0.0839279335192,-0.063740123083,Positive,0.0,0.0197225307857,0.142682655462,0.103948184181,S3_28,1556204134.25,0.0686683344311,0.0,0.0,-0.002258361106,1556204254.25
5746,High,A019A8,3.0,0.163676809666,0.0628781176868,-0.0589639098613,Positive,0.0,0.0237264659892,0.119867789439,0.0731556259175,S3_28,1556204194.25,0.0557745268937,0.0,0.125,-0.00122625828227,1556204314.25
5747,High,A019A8,3.0,0.132279655738,0.0490035713727,-0.0967839252938,Positive,3.33333333333,-0.0599059472356,0.121755455016,0.153250274507,S3_28,1556204254.25,0.0793114304858,0.0,0.0,-0.00289811673546,1556204374.25
5748,High,A019A8,3.0,0.141967825701,-0.0147534676846,-0.139409237926,Positive,5.0,-0.0900678236146,0.0754247573539,0.13528230711,S3_28,1556204314.25,0.075964277591,0.0,0.333333333333,-0.000839219809351,1556204434.25
5749,High,A019A8,3.0,0.0983917415995,0.0192851140768,-0.140857875009,Positive,1.66666666667,-0.0590887956574,0.0781474458681,0.111997597688,S3_28,1556204374.25,0.0716036776649,0.0,0.0,8.90538738462e-05,1556204494.25
5750,High,A019A8,3.0,0.095637387786,0.0702145547256,0.0202477945603,Positive,0.0,0.0597213594893,0.0812355724053,0.017406329159,S3_28,1556204434.25,0.0170015322127,0.0,0.0,-0.000106344356903,1556204554.25
5751,High,A019A8,3.0,0.116272964943,0.084912040652,0.0604621918057,Positive,0.833333333333,0.0739637730241,0.103762592064,0.0200675246852,S3_28,1556204494.25,0.014687591275,0.0,0.0,0.00089518441094,1556204614.25
5752,High,A019A8,3.0,0.129853481851,0.106700652747,0.0688991976259,Positive,0.833333333333,0.0857528300538,0.124119209815,0.0308041829903,S3_28,1556204554.25,0.018102784497,0.0,0.0,-5.91682657043e-05,1556204674.25
5753,High,A019A8,3.0,0.165993309267,0.113301268517,-0.0542655723901,Positive,1.66666666667,0.0582765015789,0.160286842531,0.091904719307,S3_29,1556204914.25,0.0666741064157,0.0,0.0416666666667,-0.00187974700554,1556205034.25
5754,High,A019A8,3.0,0.167226643628,0.0705053545891,-0.0533402111488,Positive,2.5,0.00916267770631,0.149257343799,0.10590074669,S3_29,1556204974.25,0.0655935380401,0.0,0.0,-7.40119075903e-05,1556205094.25
5755,High,A019A8,3.0,0.162387088803,0.0900792116076,-0.0572829069125,Positive,0.833333333333,0.00678908092313,0.158854536862,0.115136094956,S3_29,1556205034.25,0.0743682881718,0.0,0.0416666666667,-0.0012618481826,1556205154.25
5756,High,A019A8,3.0,0.162355180471,0.0745289360422,-0.0531903689028,Positive,1.66666666667,-0.00700606090969,0.158921876825,0.152946106143,S3_29,1556205094.25,0.0733703263932,0.0,0.0,-0.00122296642644,1556205214.25
5757,High,A019A8,3.0,0.115277404037,0.0620730915882,-0.0342766705648,Positive,1.66666666667,0.0176293076016,0.105877616199,0.0762102208362,S3_29,1556205154.25,0.0448937095413,0.0,0.0,0.00163594312932,1556205274.25
5758,High,A019A8,3.0,0.128110179215,0.102159692153,0.0161856901881,Positive,0.0,0.0851083412273,0.12552225663,0.0293038155638,S3_29,1556205214.25,0.030561460956,0.0,0.0,0.000596751520956,1556205334.25
5759,High,A019A8,3.0,0.139904747986,0.0941341430836,-0.0241822135061,Positive,0.0,0.0403416077265,0.127542630594,0.0705586083085,S3_29,1556205274.25,0.0491322997413,0.0,0.0,-0.000866273215235,1556205394.25
5760,High,A019A8,3.0,0.141133463247,0.0655955279354,-0.0209979731651,Positive,0.0,0.0368284478492,0.0796052217365,0.0278246556439,S3_29,1556205334.25,0.0410065550052,0.0,0.0,-0.00116089606396,1556205454.25
5761,High,A019A8,3.0,0.0911308490448,0.0643860901566,0.0310693068135,Positive,0.0,0.0559100348731,0.0746894156526,0.0156234800582,S3_29,1556205394.25,0.0150352953434,0.0,0.0,-0.00053598595651,1556205514.25
5762,High,A019A8,3.0,0.0910634367775,0.0469986841472,-0.0222892224371,Positive,1.66666666667,0.0345106962203,0.0730145161884,0.0346757620023,S3_29,1556205454.25,0.0259782358744,0.0,0.0,-0.000253143337348,1556205574.25
5763,High,A019A8,3.0,0.0829088267756,0.0457739204544,-0.0201348493462,Positive,1.66666666667,0.0374753569738,0.0616280300728,0.0176088304425,S3_29,1556205514.25,0.0230920626743,0.0,0.0,0.000549803048121,1556205634.25
5764,High,A019A8,3.0,0.102179327101,0.0699903497108,0.0369659760337,Positive,0.0,0.0532518657816,0.0831426275669,0.0264371571155,S3_29,1556205574.25,0.0167495550132,0.0,0.0,0.000775043608069,1556205694.25
5765,High,A019A8,3.0,0.101393479498,0.0849305975712,0.0336480791646,Positive,0.833333333333,0.0783907537184,0.0922022660985,0.00964974852328,S3_29,1556205634.25,0.0113468947248,0.0,0.0,-0.000837866471938,1556205754.25
5766,High,A019A8,3.0,0.112494939806,0.087431803107,0.0452151256578,Positive,1.66666666667,0.0688126335565,0.105800720414,0.0273524692596,S3_29,1556205694.25,0.0188849416797,0.0,0.0,-0.000788281225618,1556205814.25
5767,High,A019A8,3.0,0.112292444964,0.0922271809456,0.0431791069266,Positive,0.833333333333,0.0837901518676,0.107104872406,0.019867857381,S3_29,1556205754.25,0.017563265652,0.0,0.0,-0.00034849661203,1556205874.25
5768,High,A019A8,3.0,0.141573240527,0.102302767304,0.0733191709299,Positive,0.833333333333,0.0884490160308,0.115295831191,0.0208716117735,S3_29,1556205814.25,0.0176858915526,0.0,0.0,0.000853822469798,1556205934.25
5769,High,A019A8,3.0,0.143158603447,0.109640878639,0.0616814298562,Positive,0.833333333333,0.0865598308891,0.13024513842,0.0322774141728,S3_29,1556205874.25,0.0219295527666,0.0,0.0,-0.000307674762506,1556205994.25
5770,High,A019A8,3.0,0.144183442934,0.115538681441,0.062347652038,Positive,0.0,0.104371433187,0.128311760225,0.0206880121057,S3_29,1556205934.25,0.0180967076777,0.0,0.0,-0.000245922313667,1556206054.25
5771,High,A019A8,3.0,0.137426495685,0.127820899347,0.108283531949,Positive,0.0,0.122843499399,0.132925719869,0.00656652092327,S3_29,1556205994.25,0.0069349109418,0.0,0.0,0.000107858334238,1556206114.25
5772,High,A019A8,3.0,0.138628041712,0.131590373461,0.0983895272891,Positive,0.0,0.130475669084,0.136034987569,0.00482121832403,S3_29,1556206054.25,0.00642774487172,0.0,0.0,-0.000542353988356,1556206174.25
5773,High,A019A8,3.0,0.142491812152,0.124421010261,0.087470188845,Positive,1.66666666667,0.113789891457,0.136213357461,0.0198939469728,S3_29,1556206114.25,0.0135039070231,0.0,0.0,-5.94787987191e-05,1556206234.25
5774,High,A019A8,3.0,0.135975106753,0.097510657144,-0.028883409296,Positive,2.5,0.0928178354013,0.121526200613,0.0232764189137,S3_29,1556206174.25,0.0391471068143,0.0,0.0,7.24213139323e-05,1556206294.25
5775,High,A019A8,3.0,0.128031426005,0.0971803541697,-0.0296212792864,Positive,0.833333333333,0.096523044962,0.121114464791,0.0208964597985,S3_29,1556206234.25,0.0385784941891,0.0,0.0,-0.000496175060067,1556206354.25
5776,High,A019A8,3.0,0.142793983723,0.108851663802,0.0793635027174,Positive,0.833333333333,0.0958836069301,0.122516586314,0.0221903273578,S3_29,1556206294.25,0.0151287785948,0.0,0.0,-0.00011730016069,1556206414.25
5777,High,A019A8,3.0,0.124135836265,0.106329335784,0.078477883488,Positive,0.833333333333,0.0926399155287,0.119738275572,0.023044752784,S3_29,1556206354.25,0.0133529622649,0.0,0.0416666666667,0.000359464265481,1556206474.25
5778,High,A019A8,3.0,0.132810319898,0.103668745653,-0.0653447920756,Positive,0.0,0.0937358866491,0.123383667071,0.021387654047,S3_29,1556206414.25,0.038059085062,0.0,0.0,-0.00330258519957,1556206534.25
5779,High,A019A8,3.0,0.270639030964,0.141086919687,-0.0605036335201,Positive,0.0,0.0886823148478,0.226509075683,0.116129162899,S3_29,1556206474.25,0.0895777373464,0.0,0.125,0.00248516476437,1556206594.25
5780,High,A019A8,3.0,0.274568457598,0.0944665759946,-0.313755646727,Positive,0.833333333333,-0.104579404956,0.265490345628,0.273741383767,S3_29,1556206534.25,0.185276218518,0.0,0.0,-0.00362822749026,1556206654.25
5781,High,A019A8,3.0,0.346614918222,0.0413339919135,-0.3053130504,Positive,3.33333333333,-0.170581413786,0.275442637078,0.40734908969,S3_29,1556206594.25,0.214130718264,0.0,0.208333333333,0.00144394195788,1556206714.25
5782,High,A019A8,3.0,0.353172033871,0.21071113714,-0.229916075833,Positive,3.33333333333,0.00430519398261,0.341366408814,0.256391041119,S3_29,1556206654.25,0.182223793638,0.0,0.0,0.00330590702879,1556206774.25
5783,High,A019A8,3.0,0.359477986745,0.210057338262,-0.708207625317,Positive,1.66666666667,0.173771635446,0.334924794125,0.0579568749155,S3_29,1556206714.25,0.23792101757,0.0,0.125,-0.017794760201,1556206834.25
5784,High,A019A8,3.0,0.359925501427,0.117201185754,-0.622014160574,Positive,1.66666666667,-0.0400739380981,0.304112182975,0.288716767725,S3_29,1556206774.25,0.266187884864,0.0,0.0,-0.000623257430828,1556206894.25
5785,High,A019A8,3.0,0.401345370321,0.168327567084,-0.2989800762,Positive,2.5,0.0111279218666,0.297512610106,0.232555618913,S3_29,1556206834.25,0.177146865308,0.0,0.166666666667,-0.00105373347656,1556206954.25
5786,High,A019A8,3.0,0.402928426813,-0.0881156448457,-0.987550142887,Positive,1.66666666667,-0.365127474525,0.240322570352,0.491428012918,S3_29,1556206894.25,0.378927149621,0.0,0.0,-0.0230171819533,1556207014.25
5787,High,A019A8,3.0,0.412239777362,-0.316088764071,-0.903701862424,Positive,1.66666666667,-0.661589849648,0.0701612675346,0.596708092498,S3_29,1556206954.25,0.387396765197,0.0,0.666666666667,-0.0148653462449,1556207074.25
5788,High,A019A8,3.0,0.29017467689,-0.25720225515,-0.657257997803,Positive,2.5,-0.515355052892,0.084520489917,0.531317199023,S3_29,1556207014.25,0.27847126896,0.0,0.0,0.000188996170203,1556207134.25
5789,High,A019A8,3.0,0.413460319391,-0.00331613540252,-0.493950847353,Positive,0.833333333333,-0.292546095504,0.146610763368,0.329552243005,S3_29,1556207074.25,0.227283155041,0.0,0.208333333333,-0.00437260084839,1556207194.25
5790,High,A019A8,3.0,0.156144891064,0.0908701265373,-0.0587553512744,Positive,0.833333333333,0.0349281683133,0.146008972264,0.0946396577087,S3_29,1556207134.25,0.0623713000229,0.0,0.0,-0.00230572532906,1556207254.25
5791,High,A019A8,3.0,0.146655678279,0.0478855644454,-0.0564621192434,Positive,2.5,0.00490298034962,0.0927044941174,0.0540191296102,S3_29,1556207194.25,0.0539553643062,0.0,0.0,-0.000971911125421,1556207314.25
5792,High,A019A8,3.0,0.144096799535,-0.0195938338987,-0.288658708515,Positive,4.16666666667,-0.092175814043,0.0771029155785,0.153887157191,S3_29,1556207254.25,0.112433047376,0.0,0.0,-0.00176284901497,1556207374.25
5793,High,A019A8,3.0,0.146265255777,0.015808675366,-0.29350791402,Positive,2.5,-0.100462109259,0.128427700705,0.202548688555,S3_29,1556207314.25,0.133060523317,0.0,0.25,0.00097694273331,1556207434.25
5794,High,A019A8,3.0,0.18115199681,0.108424826778,-0.292806934176,Positive,2.5,0.086421350792,0.163675593627,0.0516771149601,S3_29,1556207374.25,0.0782445064196,0.0,0.0,-0.00653724631031,1556207494.25
